

			DELHI AIRPORT : 30 m Base line


Time	RVR	 MOR	RVR	MOR	BLM	Trf	 Ref(v)	PD(v)
06:55:08	2000	3000	3333	6257	1835	0.98572	3.29002	4.53255		
06:55:18	2000	3000	3333	6041	1836	0.98521	3.28997	4.52993		
06:55:28	2000	3000	3333	6322	1837	0.98586	3.29011	4.53341		
06:55:38	2000	3000	3333	5986	1837	0.98508	3.29018	4.52953		
06:55:48	2000	3000	3333	6144	1838	0.98546	3.28994	4.53112		
06:55:58	2000	3000	3333	5785	1839	0.98456	3.29011	4.52684		
06:56:08	2000	3000	3333	6107	1840	0.98537	3.29007	4.53086		
06:56:18	2000	3000	3333	5967	1841	0.98503	3.29004	4.52910		
06:56:28	2000	3000	3333	5613	1842	0.98409	3.28992	4.52421		
06:56:38	2000	3000	3333	5227	1843	0.98293	3.29000	4.51844		
06:56:48	2000	3000	3333	6001	1844	0.98511	3.28849	4.52739		
06:56:58	2000	3000	3333	5821	1846	0.98466	3.28866	4.52532		
06:57:08	2000	3000	3333	5305	1847	0.98318	3.28848	4.51761		
06:57:18	2000	3000	3333	3581	1848	0.97518	3.28862	4.47745		
06:57:28	2000	3000	3333	3956	1849	0.97751	3.28859	4.48915		
06:57:38	2000	3000	3333	4781	1851	0.98135	3.28867	4.50866		
06:57:48	2000	3000	3333	4793	1852	0.98140	3.28857	4.50876		
06:57:58	2000	3000	3333	5321	1853	0.98323	3.28869	4.51816		
06:58:08	2000	3000	3333	6170	1855	0.98552	3.28868	4.52970		
06:58:18	2000	3000	3333	5973	1856	0.98505	3.28873	4.52738		
06:58:28	2000	3000	3333	5802	1857	0.98461	3.28873	4.52517		
06:58:38	2000	3000	3333	5386	1859	0.98343	3.28878	4.51929		
06:58:48	2000	3000	3333	5741	1860	0.98444	3.28867	4.52426		
06:58:58	2000	3000	3333	5942	1861	0.98497	3.28871	4.52695		
06:59:08	2000	3000	3333	5896	1863	0.98485	3.28877	4.52645		
06:59:18	2000	3000	3333	5878	1867	0.98480	3.28868	4.52609		
06:59:28	2000	3000	3333	5910	1866	0.98489	3.28846	4.52620		
06:59:38	2000	3000	3333	5871	1867	0.98479	3.28870	4.52603		
06:59:48	2000	3000	3333	5907	1869	0.98488	3.28868	4.52647		
06:59:58	2000	3000	3333	6227	1870	0.98565	3.28861	4.53026		
07:00:08	2000	3000	3333	5763	1870	0.98450	3.28855	4.52440		
07:00:18	2000	3000	3333	5813	1872	0.98464	3.28860	4.52513		
07:00:28	2000	3000	3333	5715	1873	0.98437	3.28862	4.52384		
07:00:38	2000	3000	3333	5664	1873	0.98424	3.28863	4.52316		
07:00:48	2000	3000	3333	5576	1874	0.98399	3.28851	4.52174		
07:00:58	2000	3000	3333	4781	1874	0.98135	3.28859	4.50856		
07:01:08	2000	3000	3333	3270	1874	0.97285	3.28864	4.46574		
07:01:18	2000	3000	3333	2908	1875	0.96952	3.28855	4.44884		
07:01:28	2000	3000	3333	2592	1874	0.96587	3.28857	4.43043		
07:01:38	2000	3000	3333	2440	1873	0.96379	3.28833	4.41962		
07:01:48	2000	3000	3333	4495	1876	0.98018	3.28828	4.50221		
07:01:58	2000	3000	3329	4269	1876	0.97914	3.28828	4.49696		
07:02:08	2000	3000	3333	5799	1876	0.98460	3.28838	4.52464		
07:02:18	2000	3000	3333	3693	1877	0.97592	3.28838	4.48089		
07:02:28	2000	3000	3333	2938	1875	0.96983	3.28849	4.45032		
07:02:38	2000	3000	3333	3163	1876	0.97194	3.28849	4.46096		
07:02:48	2000	3000	3333	4470	1878	0.98007	3.28853	4.50200		
07:02:58	2000	3000	3333	4124	1878	0.97841	3.28844	4.49353		
07:03:08	2000	3000	3333	5605	1877	0.98407	3.28835	4.52194		
07:03:18	2000	3000	3333	5448	1877	0.98362	3.28862	4.52002		
07:03:28	2000	3000	3333	3762	1876	0.97636	3.28852	4.48329		
07:03:38	2000	3000	3333	5472	1876	0.98369	3.28851	4.52022		
07:03:48	2000	3000	3333	4388	1876	0.97970	3.28860	4.50023		
07:03:58	2000	3000	3333	5761	1875	0.98450	3.28853	4.52435		
07:04:08	2000	3000	3333	5565	1875	0.98396	3.28862	4.52174		
07:04:18	2000	3000	3333	5887	1875	0.98483	3.28851	4.52598		
07:04:28	2000	3000	3333	5731	1875	0.98442	3.28850	4.52390		
07:04:38	2000	3000	3333	5819	1876	0.98465	3.28837	4.52490		
07:04:48	2000	3000	3333	5668	1876	0.98425	3.28841	4.52291		
07:04:58	2000	3000	3333	5846	1877	0.98472	3.28828	4.52513		
07:05:08	2000	3000	3333	5301	1877	0.98316	3.28817	4.51712		
07:05:18	2000	3000	3333	5873	1877	0.98479	3.28836	4.52559		
07:05:28	2000	3000	3333	5735	1877	0.98443	3.28827	4.52364		
07:05:38	2000	3000	3333	5595	1878	0.98404	3.28814	4.52150		
07:05:48	2000	3000	3333	5915	1878	0.98490	3.28654	4.52363		
07:05:58	2000	3000	3333	5852	1879	0.98474	3.28663	4.52293		
07:06:08	2000	3000	3333	6017	1880	0.98515	3.28664	4.52504		
07:06:18	2000	3000	3333	5618	1880	0.98411	3.28660	4.51971		
07:06:28	2000	3000	3333	5886	1881	0.98483	3.28657	4.52330		
07:06:38	2000	3000	3333	5598	1882	0.98405	3.28667	4.51953		
07:06:48	2000	3000	3333	5653	1883	0.98420	3.28677	4.52044		
07:06:58	2000	3000	3333	5576	1884	0.98399	3.28656	4.51906		
07:07:08	2000	3000	3333	5661	1885	0.98423	3.28654	4.52024		
07:07:19	2000	3000	3333	5673	1886	0.98426	3.28653	4.52039		
07:07:29	2000	3000	3333	6172	1886	0.98552	3.28647	4.52667		
07:07:39	2000	3000	3333	6270	1887	0.98575	3.28649	4.52784		
07:07:49	2000	3000	3333	6029	1888	0.98518	3.28649	4.52498		
07:07:59	2000	3000	3333	5692	1889	0.98431	3.28646	4.52056		
07:08:09	2000	3000	3333	5569	1890	0.98397	3.28645	4.51881		
07:08:19	2000	3000	3333	5377	1891	0.98340	3.28652	4.51605		
07:08:29	2000	3000	3333	5638	1891	0.98416	3.28637	4.51968		
07:08:39	2000	3000	3333	5452	1892	0.98363	3.28633	4.51693		
07:08:49	2000	3000	3333	5815	1893	0.98464	3.28635	4.52207		
07:08:59	2000	3000	3333	5672	1895	0.98426	3.28639	4.52019		
07:09:09	2000	3000	3333	5514	1896	0.98381	3.28653	4.51812		
07:09:19	2000	3000	3333	5559	1896	0.98394	3.28657	4.51883		
07:09:29	2000	3000	3333	5779	1897	0.98455	3.28653	4.52184		
07:09:39	2000	3000	3333	5737	1898	0.98444	3.28642	4.52112		
07:09:49	2000	3000	3333	5785	1899	0.98456	3.28629	4.52158		
07:09:59	2000	3000	3333	5404	1901	0.98348	3.28627	4.51611		
07:10:09	2000	3000	3333	5490	1902	0.98374	3.28643	4.51763		
07:10:19	2000	3000	3333	5460	1902	0.98365	3.28652	4.51731		
07:10:29	2000	3000	3333	5502	1903	0.98377	3.28661	4.51805		
07:10:39	2000	3000	3333	5162	1904	0.98272	3.28645	4.51249		
07:10:49	2000	3000	3333	5279	1905	0.98310	3.28656	4.51456		
07:10:59	2000	3000	3333	5477	1906	0.98370	3.28664	4.51773		
07:11:09	2000	3000	3333	5354	1907	0.98333	3.28668	4.51591		
07:11:19	2000	3000	3333	5408	1908	0.98349	3.28637	4.51631		
07:11:29	2000	3000	3333	5487	1909	0.98373	3.28658	4.51779		
07:11:39	2000	3000	3333	5577	1910	0.98399	3.28643	4.51890		
07:11:49	2000	3000	3333	5521	1911	0.98383	3.28650	4.51818		
07:11:59	2000	3000	3333	5607	1911	0.98408	3.28653	4.51947		
07:12:09	2000	3000	3333	5651	1911	0.98420	3.28644	4.51996		
07:12:19	2000	3000	3333	5621	1911	0.98412	3.28630	4.51935		
07:12:29	2000	3000	3333	5542	1912	0.98389	3.28633	4.51825		
07:12:39	2000	3000	3333	5488	1912	0.98373	3.28630	4.51742		
07:12:49	2000	3000	3333	5845	1912	0.98472	3.28633	4.52243		
07:12:59	2000	3000	3333	6067	1913	0.98528	3.28649	4.52545		
07:13:09	2000	3000	3333	5507	1913	0.98379	3.28636	4.51779		
07:13:19	2000	3000	3333	5768	1913	0.98452	3.28625	4.52130		
07:13:29	2000	3000	3333	5466	1914	0.98367	3.28649	4.51736		
07:13:39	2000	3000	3333	5431	1914	0.98356	3.28652	4.51687		
07:13:49	2000	3000	3333	6031	1914	0.98519	3.28673	4.52534		
07:13:59	2000	3000	3333	5793	1915	0.98458	3.28666	4.52220		
07:14:09	2000	3000	3333	5767	1914	0.98452	3.28659	4.52176		
07:14:19	2000	3000	3333	5471	1915	0.98368	3.28680	4.51785		
07:14:29	2000	3000	3333	5457	1916	0.98364	3.28670	4.51751		
07:14:39	2000	3000	3333	5636	1917	0.98416	3.28668	4.52008		
07:14:49	2000	3000	3333	5670	1917	0.98425	3.28677	4.52068		
07:14:59	2000	3000	3333	5627	1917	0.98413	3.28686	4.52020		
07:15:09	2000	3000	3333	5616	1918	0.98410	3.28841	4.52218		
07:15:19	2000	3000	3333	5659	1918	0.98422	3.28832	4.52266		
07:15:29	2000	3000	3333	5763	1918	0.98450	3.28835	4.52412		
07:15:39	2000	3000	3333	5306	1919	0.98318	3.28834	4.51744		
07:15:49	2000	3000	3333	5437	1920	0.98358	3.28825	4.51934		
07:15:59	2000	3000	3333	5394	1921	0.98345	3.28823	4.51865		
07:16:09	2000	3000	3333	4967	1922	0.98204	3.28825	4.51158		
07:16:19	2000	3000	3333	5415	1923	0.98352	3.28844	4.51927		
07:16:29	2000	3000	3333	5495	1923	0.98375	3.28837	4.52037		
07:16:39	2000	3000	3333	5280	1924	0.98310	3.28822	4.51686		
07:16:49	2000	3000	3333	5580	1924	0.98400	3.28836	4.52159		
07:16:59	2000	3000	3333	5598	1924	0.98405	3.28821	4.52164		
07:17:09	2000	3000	3333	5547	1924	0.98391	3.28836	4.52112		
07:17:19	2000	3000	3333	5685	1926	0.98429	3.28830	4.52299		
07:17:29	2000	3000	3333	5461	1926	0.98366	3.28832	4.51980		
07:17:39	2000	3000	3333	5280	1926	0.98310	3.28826	4.51691		
07:17:49	2000	3000	3333	5302	1926	0.98317	3.28839	4.51744		
07:17:59	2000	3000	3333	5249	1927	0.98300	3.28841	4.51662		
07:18:09	2000	3000	3333	5584	1927	0.98401	3.28850	4.52185		
07:18:19	2000	3000	3333	5285	1928	0.98312	3.28864	4.51752		
07:18:29	2000	3000	3333	5388	1929	0.98343	3.28873	4.51925		
07:18:39	2000	3000	3333	5236	1930	0.98296	3.28849	4.51651		
07:18:49	2000	3000	3333	5361	1930	0.98335	3.28846	4.51846		
07:18:59	2000	3000	3333	5305	1931	0.98318	3.28839	4.51749		
07:19:09	2000	3000	3333	5323	1931	0.98323	3.28843	4.51783		
07:19:19	2000	3000	3333	5243	1932	0.98298	3.28848	4.51662		
07:19:29	2000	3000	3333	5623	1931	0.98412	3.28844	4.52232		
07:19:39	2000	3000	3333	5246	1931	0.98299	3.28847	4.51666		
07:19:49	2000	3000	3333	5173	1932	0.98275	3.28844	4.51541		
07:19:59	2000	3000	3333	5310	1933	0.98319	3.28824	4.51736		
07:20:09	2000	3000	3333	5450	1933	0.98362	3.28843	4.51978		
07:20:19	2000	3000	3333	5301	1934	0.98316	3.28817	4.51712		
07:20:29	2000	3000	3333	5449	1935	0.98362	3.28827	4.51954		
07:20:39	2000	3000	3333	5664	1934	0.98423	3.28826	4.52264		
07:20:49	2000	3000	3333	5629	1935	0.98414	3.28788	4.52163		
07:20:59	2000	3000	3333	5474	1936	0.98369	3.28817	4.51979		
07:21:09	2000	3000	3333	5267	1936	0.98306	3.28831	4.51677		
07:21:19	2000	3000	3333	5369	1936	0.98338	3.28835	4.51844		
07:21:29	2000	3000	3333	5232	1936	0.98295	3.28836	4.51628		
07:21:39	2000	3000	3333	5549	1937	0.98391	3.28808	4.52076		
07:21:49	2000	3000	3333	5653	1937	0.98421	3.28810	4.52227		
07:21:59	2000	3000	3333	5213	1937	0.98288	3.28814	4.51566		
07:22:09	2000	3000	3333	5491	1937	0.98374	3.28809	4.51992		
07:22:19	2000	3000	3333	5332	1938	0.98326	3.28822	4.51768		
07:22:29	2000	3000	3333	5318	1938	0.98322	3.28822	4.51746		
07:22:39	2000	3000	3333	5213	1938	0.98288	3.28808	4.51557		
07:22:49	2000	3000	3333	5302	1938	0.98317	3.28798	4.51688		
07:22:59	2000	3000	3333	5322	1938	0.98323	3.28804	4.51727		
07:23:09	2000	3000	3333	5122	1939	0.98258	3.28804	4.51400		
07:23:19	2000	3000	3333	5361	1939	0.98335	3.28788	4.51766		
07:23:29	2000	3000	3333	5343	1939	0.98330	3.28790	4.51742		
07:23:39	2000	3000	3333	5181	1939	0.98278	3.28783	4.51470		
07:23:49	2000	3000	3333	5380	1939	0.98341	3.28765	4.51764		
07:23:59	2000	3000	3333	5040	1940	0.98230	3.28770	4.51212		
07:24:09	2000	3000	3333	5226	1940	0.98293	3.28774	4.51532		
07:24:19	2000	3000	3333	5272	1941	0.98307	3.28763	4.51592		
07:24:29	2000	3000	3333	5416	1942	0.98352	3.28668	4.51687		
07:24:39	2000	3000	3333	5056	1943	0.98236	3.28611	4.51022		
07:24:49	2000	3000	3333	5334	1943	0.98327	3.28625	4.51500		
07:24:59	2000	3000	3333	5328	1944	0.98325	3.28633	4.51502		
07:25:09	2000	3000	3333	5370	1945	0.98338	3.28622	4.51552		
07:25:19	2000	3000	3333	5432	1946	0.98357	3.28603	4.51621		
07:25:29	2000	3000	3333	5479	1947	0.98371	3.28592	4.51677		
07:25:39	2000	3000	3333	5064	1948	0.98239	3.28615	4.51042		
07:25:49	2000	3000	3333	5178	1949	0.98277	3.28608	4.51225		
07:25:59	2000	3000	3333	5175	1950	0.98276	3.28592	4.51198		
07:26:09	2000	3000	3333	5258	1952	0.98303	3.28597	4.51341		
07:26:19	2000	3000	3333	5225	1952	0.98292	3.28589	4.51276		
07:26:29	2000	3000	3333	5265	1953	0.98305	3.28572	4.51318		
07:26:39	2000	3000	3333	4988	1954	0.98212	3.28591	4.50875		
07:26:49	2000	3000	3333	5368	1954	0.98337	3.28604	4.51525		
07:26:59	2000	3000	3333	5318	1955	0.98322	3.28597	4.51437		
07:27:09	2000	3000	3333	5378	1956	0.98340	3.28588	4.51518		
07:27:19	2000	3000	3333	5277	1956	0.98309	3.28591	4.51363		
07:27:29	2000	3000	3333	5190	1957	0.98281	3.28573	4.51197		
07:27:39	2000	3000	3333	5192	1957	0.98282	3.28576	4.51205		
07:27:49	2000	3000	3333	5193	1957	0.98282	3.28584	4.51217		
07:27:59	2000	3000	3333	5348	1958	0.98331	3.28585	4.51467		
07:28:09	2000	3000	3333	5250	1959	0.98300	3.28581	4.51306		
07:28:19	2000	3000	3333	5175	1959	0.98276	3.28589	4.51194		
07:28:29	2000	3000	3333	5167	1959	0.98273	3.28559	4.51140		
07:28:39	2000	3000	3333	5125	1960	0.98259	3.28569	4.51083		
07:28:49	2000	3000	3333	4834	1960	0.98156	3.28542	4.50523		
07:28:59	2000	3000	3333	4990	1960	0.98213	3.28540	4.50808		
07:29:09	2000	3000	3333	5127	1960	0.98260	3.28559	4.51073		
07:29:19	2000	3000	3333	5151	1960	0.98268	3.28554	4.51106		
07:29:29	2000	3000	3333	5442	1961	0.98360	3.28401	4.51358		
07:29:39	2000	3000	3333	5148	1961	0.98267	3.28414	4.50908		
07:29:49	2000	3000	3333	4753	1961	0.98124	3.28399	4.50170		
07:29:59	2000	3000	3333	4859	1961	0.98165	3.28394	4.50367		
07:30:09	2000	3000	3333	4967	1962	0.98205	3.28389	4.50560		
07:30:19	2000	3000	3333	4839	1963	0.98157	3.28396	4.50331		
07:30:29	2000	3000	3333	5087	1964	0.98246	3.28386	4.50766		
07:30:39	2000	3000	3333	5410	1965	0.98350	3.28381	4.51283		
07:30:49	2000	3000	3333	4858	1967	0.98164	3.28385	4.50352		
07:30:59	2000	3000	3333	5028	1968	0.98226	3.28360	4.50628		
07:31:09	2000	3000	3333	4993	1970	0.98214	3.28368	4.50577		
07:31:19	2000	3000	3333	4940	1971	0.98195	3.28363	4.50475		
07:31:29	2000	3000	3333	5174	1972	0.98276	3.28361	4.50880		
07:31:39	2000	3000	3333	5099	1974	0.98250	3.28349	4.50736		
07:31:49	2000	3000	3333	5070	1977	0.98241	3.28343	4.50679		
07:31:59	2000	3000	3333	5271	1979	0.98307	3.28360	4.51036		
07:32:09	2000	3000	3333	5180	1980	0.98278	3.28373	4.50906		
07:32:19	2000	3000	3333	5337	1981	0.98328	3.28386	4.51177		
07:32:29	2000	3000	3333	5195	1983	0.98282	3.28362	4.50915		
07:32:39	2000	3000	3333	5373	1986	0.98339	3.28335	4.51163		
07:32:49	2000	3000	3333	5521	1987	0.98383	3.28345	4.51399		
07:32:59	2000	3000	3333	5165	1989	0.98273	3.28339	4.50834		
07:33:09	2000	3000	3333	5268	1991	0.98306	3.28329	4.50990		
07:33:19	2000	3000	3333	5450	1993	0.98362	3.28337	4.51283		
07:33:29	2000	3000	3333	5372	1995	0.98339	3.28338	4.51166		
07:33:39	2000	3000	3333	5333	1997	0.98327	3.28340	4.51108		
07:33:49	2000	3000	3333	5351	1999	0.98332	3.28347	4.51145		
07:33:59	2000	3000	3333	5099	2001	0.98251	3.28343	4.50729		
07:34:09	2000	3000	3333	5265	2002	0.98305	3.28340	4.51000		
07:34:19	2000	3000	3333	5341	2004	0.98329	3.28327	4.51102		
07:34:29	2000	3000	3333	5295	2006	0.98315	3.28336	4.51042		
07:34:39	2000	3000	3333	4983	2007	0.98210	3.28336	4.50515		
07:34:49	2000	3000	3333	5056	2009	0.98236	3.28328	4.50634		
07:34:59	2000	3000	3333	5338	2010	0.98328	3.28333	4.51105		
07:35:09	2000	3000	3333	5348	2012	0.98331	3.28334	4.51123		
07:35:19	2000	3000	3333	5386	2014	0.98343	3.28324	4.51168		
07:35:29	2000	3000	3333	5343	2015	0.98330	3.28318	4.51093		
07:35:39	2000	3000	3333	5286	2017	0.98312	3.28324	4.51011		
07:35:49	2000	3000	3333	5137	2019	0.98263	3.28332	4.50778		
07:35:59	2000	3000	3333	4985	2020	0.98211	3.28322	4.50499		
07:36:09	2000	3000	3333	5181	2022	0.98278	3.28335	4.50855		
07:36:19	2000	3000	3333	5200	2024	0.98284	3.28343	4.50898		
07:36:29	2000	3000	3333	5189	2026	0.98281	3.28341	4.50877		
07:36:39	2000	3000	3333	5353	2028	0.98333	3.28347	4.51149		
07:36:49	2000	3000	3333	5351	2029	0.98332	3.28361	4.51165		
07:36:59	2000	3000	3333	5226	2030	0.98293	3.28340	4.50937		
07:37:09	2000	3000	3333	5424	2031	0.98354	3.28340	4.51247		
07:37:19	2000	3000	3333	5290	2032	0.98313	3.28334	4.51031		
07:37:29	2000	3000	3333	5203	2032	0.98285	3.28334	4.50890		
07:37:39	2000	3000	3333	5221	2033	0.98291	3.28341	4.50929		
07:37:49	2000	3000	3333	5056	2033	0.98236	3.28334	4.50641		
07:37:59	2000	3000	3333	5140	2034	0.98264	3.28340	4.50793		
07:38:09	2000	3000	3333	4684	2035	0.98097	3.28349	4.49963		
07:38:19	2000	3000	3333	5022	2035	0.98224	3.28358	4.50615		
07:38:29	2000	3000	3333	5058	2036	0.98236	3.28332	4.50642		
07:38:39	2000	3000	3333	4916	2036	0.98186	3.28335	4.50393		
07:38:49	2000	3000	3333	5213	2036	0.98288	3.28348	4.50926		
07:38:59	2000	3000	3333	5139	2036	0.98264	3.28334	4.50784		
07:39:09	2000	3000	3333	5091	2036	0.98248	3.28334	4.50702		
07:39:19	2000	3000	3333	5080	2035	0.98244	3.28334	4.50683		
07:39:29	2000	3000	3333	5074	2034	0.98242	3.28325	4.50661		
07:39:39	2000	3000	3333	5103	2033	0.98252	3.28338	4.50728		
07:39:49	2000	3000	3333	4998	2033	0.98216	3.28350	4.50562		
07:39:59	2000	3000	3333	5015	2033	0.98221	3.28375	4.50626		
07:40:09	2000	3000	3333	5114	2033	0.98255	3.28358	4.50774		
07:40:19	2000	3000	3333	5035	2033	0.98228	3.28362	4.50643		
07:40:29	2000	3000	3333	4905	2033	0.98182	3.28331	4.50366		
07:40:39	2000	3000	3333	4616	2033	0.98069	3.28352	4.49828		
07:40:49	2000	3000	3333	5024	2034	0.98225	3.28360	4.50621		
07:40:59	2000	3000	3333	5117	2034	0.98257	3.28363	4.50787		
07:41:09	2000	3000	3333	5392	2034	0.98345	3.28363	4.51231		
07:41:19	2000	3000	3333	4882	2035	0.98174	3.28384	4.50397		
07:41:29	2000	3000	3333	5012	2036	0.98220	3.28373	4.50618		
07:41:39	2000	3000	3333	5189	2036	0.98281	3.28359	4.50902		
07:41:49	2000	3000	3333	5110	2037	0.98254	3.28377	4.50793		
07:41:59	2000	3000	3333	5237	2038	0.98296	3.28394	4.51029		
07:42:09	2000	3000	3333	5131	2039	0.98261	3.28397	4.50857		
07:42:19	2000	3000	3333	5293	2040	0.98314	3.28399	4.51126		
07:42:29	2000	3000	3333	5040	2041	0.98230	3.28393	4.50695		
07:42:39	2000	3000	3333	5229	2042	0.98294	3.28392	4.51013		
07:42:49	2000	3000	3333	5037	2042	0.98229	3.28400	4.50699		
07:42:59	2000	3000	3333	4996	2044	0.98215	3.28394	4.50618		
07:43:09	2000	3000	3333	4966	2045	0.98204	3.28387	4.50554		
07:43:19	2000	3000	3333	4989	2046	0.98212	3.28394	4.50606		
07:43:29	2000	3000	3333	4871	2046	0.98169	3.28385	4.50377		
07:43:39	2000	3000	3333	4766	2046	0.98129	3.28465	4.50285		
07:43:49	2000	3000	3333	4766	2046	0.98129	3.28465	4.50285		
07:43:59	2000	3000	3333	5072	2047	0.98241	3.28549	4.50965		
07:44:09	2000	3000	3333	4989	2047	0.98212	3.28550	4.50819		
07:44:19	2000	3000	3333	4477	2047	0.98010	3.28546	4.49795		
07:44:29	2000	3000	3333	4895	2047	0.98178	3.28553	4.50653		
07:44:39	2000	3000	3333	5041	2048	0.98231	3.28551	4.50914		
07:44:49	2000	3000	3333	5079	2049	0.98244	3.28541	4.50966		
07:44:59	2000	3000	3333	4962	2050	0.98203	3.28553	4.50776		
07:45:09	2000	3000	3333	5129	2050	0.98261	3.28536	4.51044		
07:45:19	2000	3000	3333	4879	2050	0.98172	3.28531	4.50593		
07:45:29	2000	3000	3333	4984	2050	0.98211	3.28554	4.50817		
07:45:39	2000	3000	3333	5138	2050	0.98264	3.28559	4.51091		
07:45:49	2000	3000	3333	5187	2051	0.98280	3.28556	4.51169		
07:45:59	2000	3000	3333	4881	2051	0.98173	3.28553	4.50627		
07:46:09	2000	3000	3333	5281	2052	0.98310	3.28561	4.51329		
07:46:19	2000	3000	3333	5059	2052	0.98237	3.28551	4.50944		
07:46:29	2000	3000	3333	4839	2053	0.98157	3.28543	4.50534		
07:46:39	2000	3000	3333	4943	2053	0.98196	3.28534	4.50715		
07:46:49	2000	3000	3333	5099	2054	0.98250	3.28548	4.51009		
07:46:59	2000	3000	3333	4860	2055	0.98165	3.28529	4.50554		
07:47:09	2000	3000	3333	4875	2055	0.98171	3.28545	4.50604		
07:47:19	2000	3000	3333	5110	2055	0.98254	3.28554	4.51037		
07:47:29	2000	3000	3333	5060	2055	0.98237	3.28558	4.50956		
07:47:39	2000	3000	3333	5022	2056	0.98224	3.28553	4.50882		
07:47:49	2000	3000	3333	5037	2057	0.98229	3.28537	4.50887		
07:47:59	2000	3000	3333	5153	2058	0.98268	3.28560	4.51117		
07:48:09	2000	3000	3333	4838	2058	0.98157	3.28698	4.50744		
07:48:19	2000	3000	3333	5150	2058	0.98268	3.28712	4.51321		
07:48:29	2000	3000	3333	5000	2059	0.98216	3.28723	4.51076		
07:48:39	2000	3000	3333	5025	2060	0.98225	3.28715	4.51110		
07:48:49	2000	3000	3333	4886	2060	0.98175	3.28722	4.50868		
07:48:59	2000	3000	3333	5015	2060	0.98221	3.28732	4.51115		
07:49:09	2000	3000	3333	5095	2060	0.98249	3.28752	4.51283		
07:49:19	2000	3000	3333	4967	2060	0.98204	3.28729	4.51026		
07:49:29	2000	3000	3333	4848	2061	0.98161	3.28732	4.50809		
07:49:39	2000	3000	3333	4916	2061	0.98186	3.28723	4.50925		
07:49:49	2000	3000	3333	4992	2062	0.98213	3.28724	4.51063		
07:49:59	2000	3000	3333	4959	2063	0.98201	3.28739	4.51025		
07:50:09	2000	3000	3333	4899	2064	0.98180	3.28726	4.50898		
07:50:19	2000	3000	3333	4916	2066	0.98186	3.28731	4.50935		
07:50:29	2000	3000	3333	4976	2067	0.98207	3.28744	4.51062		
07:50:39	2000	3000	3333	5082	2068	0.98245	3.28727	4.51226		
07:50:49	2000	3000	3333	4946	2070	0.98197	3.28726	4.50983		
07:50:59	2000	3000	3333	5290	2071	0.98313	3.28724	4.51567		
07:51:09	2000	3000	3333	4676	2072	0.98094	3.28740	4.50482		
07:51:19	2000	3000	3333	5015	2073	0.98222	3.28747	4.51137		
07:51:29	2000	3000	3333	5079	2074	0.98243	3.28761	4.51267		
07:51:39	2000	3000	3333	4664	2075	0.98089	3.28787	4.50522		
07:51:49	2000	3000	3333	4999	2076	0.98216	3.28786	4.51161		
07:51:59	2000	3000	3333	4713	2077	0.98109	3.28789	4.50625		
07:52:09	2000	3000	3333	4809	2078	0.98146	3.28801	4.50830		
07:52:19	2000	3000	3333	5002	2079	0.98217	3.28796	4.51181		
07:52:29	2000	3000	3333	4966	2080	0.98204	3.28786	4.51103		
07:52:39	2000	3000	3333	5109	2081	0.98254	3.28804	4.51378		
07:52:49	2000	3000	3333	4873	2083	0.98170	3.28945	4.51149		
07:52:59	2000	3000	3333	5007	2084	0.98218	3.28952	4.51403		
07:53:09	2000	3000	3333	4951	2086	0.98199	3.28811	4.51109		
07:53:19	2000	3000	3333	4993	2087	0.98214	3.28789	4.51155		
07:53:29	2000	3000	3333	4819	2088	0.98150	3.28954	4.51059		
07:53:39	2000	3000	3333	4703	2089	0.98104	3.28961	4.50840		
07:53:49	2000	3000	3333	4883	2090	0.98174	3.28971	4.51204		
07:53:59	2000	3000	3333	4850	2091	0.98162	3.28963	4.51131		
07:54:09	2000	3000	3333	4785	2092	0.98137	3.28962	4.51005		
07:54:19	2000	3000	3333	4893	2094	0.98178	3.28953	4.51198		
07:54:29	2000	3000	3333	5265	2095	0.98305	3.28967	4.51861		
07:54:39	2000	3000	3333	4591	2097	0.98059	3.28967	4.50617		
07:54:49	2000	3000	3333	4912	2099	0.98185	3.28985	4.51277		
07:54:59	2000	3000	3333	4924	2101	0.98189	3.28982	4.51295		
07:55:09	2000	3000	3333	4990	2103	0.98213	3.28978	4.51409		
07:55:19	2000	3000	3333	4668	2104	0.98090	3.28987	4.50805		
07:55:29	2000	3000	3333	4918	2105	0.98187	3.28977	4.51277		
07:55:39	2000	3000	3333	5029	2106	0.98226	3.28990	4.51494		
07:55:49	2000	3000	3333	4914	2106	0.98185	3.28993	4.51292		
07:55:59	2000	3000	3333	5022	2106	0.98224	3.28995	4.51489		
07:56:09	2000	3000	3333	4916	2106	0.98186	3.29002	4.51307		
07:56:19	2000	3000	3333	4860	2106	0.98165	3.29184	4.51453		
07:56:29	2000	3000	3333	4953	2107	0.98199	3.29180	4.51619		
07:56:39	2000	3000	3333	4896	2107	0.98179	3.29178	4.51512		
07:56:49	2000	3000	3333	4972	2108	0.98206	3.29193	4.51671		
07:56:59	2000	3000	3333	4812	2109	0.98147	3.29182	4.51358		
07:57:09	2000	3000	3333	4887	2109	0.98175	3.29199	4.51523		
07:57:19	2000	3000	3333	4478	2110	0.98010	3.29198	4.50688		
07:57:29	2000	3000	3333	4850	2110	0.98161	3.29173	4.51418		
07:57:39	2000	3000	3333	4795	2111	0.98141	3.29171	4.51310		
